x,y,station_id,ANIO,SEMANA,huevos,TMAX,TMIN,PRECIP,EVAP,dist_km
-89.56011963,20.97182465,31095,2024,36,62,35.85714286,22.14285714,11.32857143,4.386,2.783570687
-89.56011963,20.97182465,31095,2024,37,18,37.21428571,23,2.985714286,4.188333333,2.783570687
-89.55984497,20.97156525,31095,2024,35,29,39,23.28571429,3.714285714,4.738333333,2.82248318
-89.55984497,20.97156525,31095,2024,37,31,37.21428571,23,2.985714286,4.188333333,2.82248318
-89.55984497,20.97156525,31095,2024,38,12,37.42857143,21.64285714,6.5,6.031428571,2.82248318
-89.55984497,20.97156525,31095,2024,36,21,35.85714286,22.14285714,11.32857143,4.386,2.82248318
-89.55989075,20.9711132,31095,2024,35,21,39,23.28571429,3.714285714,4.738333333,2.843111581
-89.55989075,20.9711132,31095,2024,38,21,37.42857143,21.64285714,6.5,6.031428571,2.843111581
-89.55989075,20.9711132,31095,2024,36,18,35.85714286,22.14285714,11.32857143,4.386,2.843111581
-89.55989075,20.9711132,31095,2024,37,49,37.21428571,23,2.985714286,4.188333333,2.843111581
-89.56208801,20.97149658,31095,2024,35,29,39,23.28571429,3.714285714,4.738333333,2.625328388
-89.56208801,20.97149658,31095,2024,38,3,37.42857143,21.64285714,6.5,6.031428571,2.625328388
-89.56208801,20.97149658,31095,2024,36,39,35.85714286,22.14285714,11.32857143,4.386,2.625328388
-89.56208801,20.97149658,31095,2024,37,21,37.21428571,23,2.985714286,4.188333333,2.625328388
-89.56256104,20.97162437,31095,2024,35,26,39,23.28571429,3.714285714,4.738333333,2.576102852
-89.56256104,20.97162437,31095,2024,38,15,37.42857143,21.64285714,6.5,6.031428571,2.576102852
-89.56256104,20.97162437,31095,2024,37,19,37.21428571,23,2.985714286,4.188333333,2.576102852
-89.56256104,20.97162437,31095,2024,36,129,35.85714286,22.14285714,11.32857143,4.386,2.576102852
-89.56220245,20.97232819,31095,2024,35,18,39,23.28571429,3.714285714,4.738333333,2.567697001
-89.56220245,20.97232819,31095,2024,38,46,37.42857143,21.64285714,6.5,6.031428571,2.567697001
-89.56220245,20.97232819,31095,2024,37,37,37.21428571,23,2.985714286,4.188333333,2.567697001
-89.56220245,20.97232819,31095,2024,36,13,35.85714286,22.14285714,11.32857143,4.386,2.567697001
-89.56263733,20.97203827,31095,2024,35,15,39,23.28571429,3.714285714,4.738333333,2.54525458
-89.56263733,20.97203827,31095,2024,38,8,37.42857143,21.64285714,6.5,6.031428571,2.54525458
-89.56263733,20.97203827,31095,2024,37,19,37.21428571,23,2.985714286,4.188333333,2.54525458
-89.56263733,20.97203827,31095,2024,36,34,35.85714286,22.14285714,11.32857143,4.386,2.54525458
-89.56425476,20.97280312,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.357590325
-89.56425476,20.97280312,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.357590325
-89.564888,20.97254944,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.317034176
-89.564888,20.97254944,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.317034176
-89.56387329,20.9723587,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.417286461
-89.56387329,20.9723587,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.417286461
-89.56384277,20.9726944,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.400403739
-89.56384277,20.9726944,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.400403739
-89.56461334,20.97426414,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.244061449
-89.56461334,20.97426414,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.244061449
-89.56388092,20.97395706,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.32719435
-89.56388092,20.97395706,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.32719435
-89.56443024,20.97410011,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.269481302
-89.56443024,20.97410011,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.269481302
-89.56358337,20.97462273,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.320629619
-89.56358337,20.97462273,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.320629619
-89.5635376,20.97672844,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.231000706
-89.5635376,20.97672844,31095,2024,37,1,37.21428571,23,2.985714286,4.188333333,2.231000706
-89.56409454,20.97685623,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.171925075
-89.56409454,20.97685623,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.171925075
-89.56427002,20.9766655,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.162726432
-89.56427002,20.9766655,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.162726432
-89.56336975,20.97595978,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.278977699
-89.56336975,20.97595978,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.278977699
-89.55602264,20.97434235,31095,2024,35,42,39,23.28571429,3.714285714,4.738333333,3.054711176
-89.55602264,20.97434235,31095,2024,36,19,35.85714286,22.14285714,11.32857143,4.386,3.054711176
-89.55602264,20.97434235,31095,2024,38,32,37.42857143,21.64285714,6.5,6.031428571,3.054711176
-89.55602264,20.97434235,31095,2024,37,28,37.21428571,23,2.985714286,4.188333333,3.054711176
-89.55561829,20.97476959,31095,2024,35,10,39,23.28571429,3.714285714,4.738333333,3.078131603
-89.55561829,20.97476959,31095,2024,38,19,37.42857143,21.64285714,6.5,6.031428571,3.078131603
-89.55561829,20.97476959,31095,2024,37,33,37.21428571,23,2.985714286,4.188333333,3.078131603
-89.55561829,20.97476959,31095,2024,36,31,35.85714286,22.14285714,11.32857143,4.386,3.078131603
-89.55597687,20.97505379,31095,2024,35,49,39,23.28571429,3.714285714,4.738333333,3.032618436
-89.55597687,20.97505379,31095,2024,38,8,37.42857143,21.64285714,6.5,6.031428571,3.032618436
-89.55597687,20.97505379,31095,2024,36,19,35.85714286,22.14285714,11.32857143,4.386,3.032618436
-89.55597687,20.97505379,31095,2024,37,38,37.21428571,23,2.985714286,4.188333333,3.032618436
-89.55592346,20.97436333,31095,2024,35,46,39,23.28571429,3.714285714,4.738333333,3.063561392
-89.55592346,20.97436333,31095,2024,38,51,37.42857143,21.64285714,6.5,6.031428571,3.063561392
-89.55592346,20.97436333,31095,2024,37,31,37.21428571,23,2.985714286,4.188333333,3.063561392
-89.55592346,20.97436333,31095,2024,36,26,35.85714286,22.14285714,11.32857143,4.386,3.063561392
-89.55838776,20.97587013,31095,2024,35,55,39,23.28571429,3.714285714,4.738333333,2.766400425
-89.55838776,20.97587013,31095,2024,38,9,37.42857143,21.64285714,6.5,6.031428571,2.766400425
-89.55838776,20.97587013,31095,2024,37,22,37.21428571,23,2.985714286,4.188333333,2.766400425
-89.55838776,20.97587013,31095,2024,36,17,35.85714286,22.14285714,11.32857143,4.386,2.766400425
-89.55805969,20.97559357,31095,2024,35,51,39,23.28571429,3.714285714,4.738333333,2.808616345
-89.55805969,20.97559357,31095,2024,38,32,37.42857143,21.64285714,6.5,6.031428571,2.808616345
-89.55805969,20.97559357,31095,2024,37,28,37.21428571,23,2.985714286,4.188333333,2.808616345
-89.55805969,20.97559357,31095,2024,36,14,35.85714286,22.14285714,11.32857143,4.386,2.808616345
-89.55806732,20.97629547,31095,2024,35,76,39,23.28571429,3.714285714,4.738333333,2.78319912
-89.55806732,20.97629547,31095,2024,37,15,37.21428571,23,2.985714286,4.188333333,2.78319912
-89.55806732,20.97629547,31095,2024,36,22,35.85714286,22.14285714,11.32857143,4.386,2.78319912
-89.55769348,20.97608185,31095,2024,38,24,37.42857143,21.64285714,6.5,6.031428571,2.827412242
-89.55769348,20.97608185,31095,2024,37,65,37.21428571,23,2.985714286,4.188333333,2.827412242
-89.55769348,20.97608185,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.827412242
-89.56532288,20.96953773,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.480299712
-89.56532288,20.96953773,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.480299712
-89.56427002,20.96960449,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.560336204
-89.56427002,20.96960449,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.560336204
-89.56436157,20.96915054,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.584598085
-89.56436157,20.96915054,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.584598085
-89.5652771,20.96948814,31095,2024,37,0,37.21428571,23,2.985714286,4.188333333,2.487486468
-89.5652771,20.96948814,31095,2024,36,0,35.85714286,22.14285714,11.32857143,4.386,2.487486468
-89.56293488,20.97000504,31095,2024,35,9,39,23.28571429,3.714285714,4.738333333,2.644192376
-89.56293488,20.97000504,31095,2024,38,24,37.42857143,21.64285714,6.5,6.031428571,2.644192376
-89.56293488,20.97000504,31095,2024,37,39,37.21428571,23,2.985714286,4.188333333,2.644192376
-89.56293488,20.97000504,31095,2024,36,23,35.85714286,22.14285714,11.32857143,4.386,2.644192376
-89.56249237,20.97034836,31095,2024,35,12,39,23.28571429,3.714285714,4.738333333,2.659829031
-89.56249237,20.97034836,31095,2024,37,18,37.21428571,23,2.985714286,4.188333333,2.659829031
-89.56249237,20.97034836,31095,2024,36,31,35.85714286,22.14285714,11.32857143,4.386,2.659829031
-89.56249237,20.97034836,31095,2024,38,51,37.42857143,21.64285714,6.5,6.031428571,2.659829031
-89.56277466,20.96961021,31095,2024,35,13,39,23.28571429,3.714285714,4.738333333,2.683457402
-89.56277466,20.96961021,31095,2024,38,24,37.42857143,21.64285714,6.5,6.031428571,2.683457402
-89.56277466,20.96961021,31095,2024,37,36,37.21428571,23,2.985714286,4.188333333,2.683457402
-89.56277466,20.96961021,31095,2024,36,8,35.85714286,22.14285714,11.32857143,4.386,2.683457402
-89.56208038,20.97017097,31095,2024,35,28,39,23.28571429,3.714285714,4.738333333,2.706268692
-89.56208038,20.97017097,31095,2024,38,36,37.42857143,21.64285714,6.5,6.031428571,2.706268692
-89.56208038,20.97017097,31095,2024,37,42,37.21428571,23,2.985714286,4.188333333,2.706268692
-89.56208038,20.97017097,31095,2024,36,63,35.85714286,22.14285714,11.32857143,4.386,2.706268692
-89.55636597,20.97288132,31095,2024,35,21,39,23.28571429,3.714285714,4.738333333,3.082161023
-89.55636597,20.97288132,31095,2024,36,27,35.85714286,22.14285714,11.32857143,4.386,3.082161023
-89.55636597,20.97288132,31095,2024,37,81,37.21428571,23,2.985714286,4.188333333,3.082161023
-89.55636597,20.97288132,31095,2024,38,13,37.42857143,21.64285714,6.5,6.031428571,3.082161023
-89.55633545,20.97260666,31095,2024,35,55,39,23.28571429,3.714285714,4.738333333,3.097315398
-89.55633545,20.97260666,31095,2024,36,29,35.85714286,22.14285714,11.32857143,4.386,3.097315398
-89.55633545,20.97260666,31095,2024,37,42,37.21428571,23,2.985714286,4.188333333,3.097315398
-89.55633545,20.97260666,31095,2024,38,19,37.42857143,21.64285714,6.5,6.031428571,3.097315398
-89.55602264,20.97249985,31095,2024,35,44,39,23.28571429,3.714285714,4.738333333,3.131821343
-89.55602264,20.97249985,31095,2024,38,38,37.42857143,21.64285714,6.5,6.031428571,3.131821343
-89.55602264,20.97249985,31095,2024,37,59,37.21428571,23,2.985714286,4.188333333,3.131821343
-89.55602264,20.97249985,31095,2024,36,35,35.85714286,22.14285714,11.32857143,4.386,3.131821343
-89.55594635,20.97305107,31095,2024,35,36,39,23.28571429,3.714285714,4.738333333,3.114839739
-89.55594635,20.97305107,31095,2024,36,21,35.85714286,22.14285714,11.32857143,4.386,3.114839739
-89.55594635,20.97305107,31095,2024,37,55,37.21428571,23,2.985714286,4.188333333,3.114839739
-89.55594635,20.97305107,31095,2024,38,25,37.42857143,21.64285714,6.5,6.031428571,3.114839739
-89.63664267,21.03627467,31036,2024,35,16,36.14285714,25,0.142857143,5.465714286,0.795633144
-89.63664267,21.03627467,31036,2024,38,7,35.85714286,24.57142857,6.087142857,5.425714286,0.795633144
-89.63664267,21.03627467,31036,2024,36,31,36,24.64285714,6.96,4.511666667,0.795633144
-89.63664267,21.03627467,31036,2024,37,41,36.28571429,24.28571429,5.36,5.464,0.795633144
-89.63670704,21.03544855,31036,2024,35,0,36.14285714,25,0.142857143,5.465714286,0.709494042
-89.63670704,21.03544855,31036,2024,36,7,36,24.64285714,6.96,4.511666667,0.709494042
-89.63670704,21.03544855,31036,2024,38,37,35.85714286,24.57142857,6.087142857,5.425714286,0.709494042
-89.63670704,21.03544855,31036,2024,37,2,36.28571429,24.28571429,5.36,5.464,0.709494042
-89.63607404,21.03633904,31036,2024,35,15,36.14285714,25,0.142857143,5.465714286,0.827477659
-89.63607404,21.03633904,31036,2024,38,22,35.85714286,24.57142857,6.087142857,5.425714286,0.827477659
-89.63607404,21.03633904,31036,2024,36,34,36,24.64285714,6.96,4.511666667,0.827477659
-89.63607404,21.03633904,31036,2024,37,47,36.28571429,24.28571429,5.36,5.464,0.827477659
-89.6361706,21.03534126,31036,2024,35,14,36.14285714,25,0.142857143,5.465714286,0.725447576
-89.6361706,21.03534126,31036,2024,36,18,36,24.64285714,6.96,4.511666667,0.725447576
-89.6361706,21.03534126,31036,2024,37,67,36.28571429,24.28571429,5.36,5.464,0.725447576
-89.6361706,21.03534126,31036,2024,38,0,35.85714286,24.57142857,6.087142857,5.425714286,0.725447576
-89.63999383,21.03375818,31036,2024,35,8,36.14285714,25,0.142857143,5.465714286,0.44968802
-89.63999383,21.03375818,31036,2024,38,7,35.85714286,24.57142857,6.087142857,5.425714286,0.44968802
-89.63999383,21.03375818,31036,2024,37,25,36.28571429,24.28571429,5.36,5.464,0.44968802
-89.63999383,21.03375818,31036,2024,36,22,36,24.64285714,6.96,4.511666667,0.44968802
-89.63985469,21.03375854,31036,2024,35,13,36.14285714,25,0.142857143,5.465714286,0.44905421
-89.63985469,21.03375854,31036,2024,37,17,36.28571429,24.28571429,5.36,5.464,0.44905421
-89.63985469,21.03375854,31036,2024,36,7,36,24.64285714,6.96,4.511666667,0.44905421
-89.63985469,21.03375854,31036,2024,38,16,35.85714286,24.57142857,6.087142857,5.425714286,0.44905421
-89.63960793,21.03404822,31036,2024,35,9,36.14285714,25,0.142857143,5.465714286,0.481199389
-89.63960793,21.03404822,31036,2024,38,0,35.85714286,24.57142857,6.087142857,5.425714286,0.481199389
-89.63960793,21.03404822,31036,2024,37,90,36.28571429,24.28571429,5.36,5.464,0.481199389
-89.63960793,21.03404822,31036,2024,36,38,36,24.64285714,6.96,4.511666667,0.481199389
-89.63998181,21.03403788,31036,2024,35,18,36.14285714,25,0.142857143,5.465714286,0.480660341
-89.63998181,21.03403788,31036,2024,37,48,36.28571429,24.28571429,5.36,5.464,0.480660341
-89.63998181,21.03403788,31036,2024,36,14,36,24.64285714,6.96,4.511666667,0.480660341
-89.63998181,21.03403788,31036,2024,38,0,35.85714286,24.57142857,6.087142857,5.425714286,0.480660341
-89.63271521,21.03170291,31036,2024,35,73,36.14285714,25,0.142857143,5.465714286,0.759847096
-89.63271521,21.03170291,31036,2024,36,18,36,24.64285714,6.96,4.511666667,0.759847096
-89.63200711,21.03098408,31036,2024,35,22,36.14285714,25,0.142857143,5.465714286,0.812920214
-89.63200711,21.03098408,31036,2024,37,30,36.28571429,24.28571429,5.36,5.464,0.812920214
-89.63200711,21.03098408,31036,2024,36,35,36,24.64285714,6.96,4.511666667,0.812920214
-89.63200711,21.03098408,31036,2024,38,19,35.85714286,24.57142857,6.087142857,5.425714286,0.812920214
-89.63284396,21.0309519,31036,2024,35,0,36.14285714,25,0.142857143,5.465714286,0.726841846
-89.63284396,21.0309519,31036,2024,38,3,35.85714286,24.57142857,6.087142857,5.425714286,0.726841846
-89.63284396,21.0309519,31036,2024,37,21,36.28571429,24.28571429,5.36,5.464,0.726841846
-89.63284396,21.0309519,31036,2024,36,64,36,24.64285714,6.96,4.511666667,0.726841846
-89.63210297,21.03172493,31036,2024,35,18,36.14285714,25,0.142857143,5.465714286,0.821529472
-89.63210297,21.03172493,31036,2024,38,4,35.85714286,24.57142857,6.087142857,5.425714286,0.821529472
-89.63210297,21.03172493,31036,2024,37,22,36.28571429,24.28571429,5.36,5.464,0.821529472
-89.63210297,21.03172493,31036,2024,36,11,36,24.64285714,6.96,4.511666667,0.821529472
-89.64998729,21.04053879,31078,2024,35,14,34,21.5,0.557142857,5.004285714,1.03096022
-89.64998729,21.04053879,31078,2024,37,29,34.57142857,23.14285714,1.8,4.744285714,1.03096022
-89.64998729,21.04053879,31078,2024,36,16,34.71428571,22.07142857,5.242857143,4.518571429,1.03096022
-89.64998729,21.04053879,31078,2024,38,13,34.57142857,21.42857143,7.8,5.962,1.03096022
-89.64982636,21.04084993,31078,2024,35,9,34,21.5,0.557142857,5.004285714,0.993102494
-89.64982636,21.04084993,31078,2024,38,0,34.57142857,21.42857143,7.8,5.962,0.993102494
-89.64982636,21.04084993,31078,2024,36,68,34.71428571,22.07142857,5.242857143,4.518571429,0.993102494
-89.64982636,21.04084993,31078,2024,37,71,34.57142857,23.14285714,1.8,4.744285714,0.993102494
-89.64879639,21.04046369,31078,2024,35,37,34,21.5,0.557142857,5.004285714,1.01184333
-89.64879639,21.04046369,31078,2024,38,16,34.57142857,21.42857143,7.8,5.962,1.01184333
-89.64879639,21.04046369,31078,2024,37,45,34.57142857,23.14285714,1.8,4.744285714,1.01184333
-89.64879639,21.04046369,31078,2024,36,19,34.71428571,22.07142857,5.242857143,4.518571429,1.01184333
-89.64896805,21.04015256,31078,2024,35,66,34,21.5,0.557142857,5.004285714,1.048931289
-89.64896805,21.04015256,31078,2024,38,0,34.57142857,21.42857143,7.8,5.962,1.048931289
-89.64896805,21.04015256,31078,2024,37,64,34.57142857,23.14285714,1.8,4.744285714,1.048931289
-89.64896805,21.04015256,31078,2024,36,4,34.71428571,22.07142857,5.242857143,4.518571429,1.048931289
-89.63389148,21.02778655,31036,2024,35,9,36.14285714,25,0.142857143,5.465714286,0.642275728
-89.63389148,21.02778655,31036,2024,38,18,35.85714286,24.57142857,6.087142857,5.425714286,0.642275728
-89.63389148,21.02778655,31036,2024,36,89,36,24.64285714,6.96,4.511666667,0.642275728
-89.63389148,21.02778655,31036,2024,37,36,36.28571429,24.28571429,5.36,5.464,0.642275728
-89.63311768,21.02749252,31036,2024,35,99,36.14285714,25,0.142857143,5.465714286,0.728911762
-89.63311768,21.02749252,31036,2024,37,6,36.28571429,24.28571429,5.36,5.464,0.728911762
-89.63311768,21.02749252,31036,2024,36,58,36,24.64285714,6.96,4.511666667,0.728911762
-89.63311768,21.02749252,31036,2024,38,5,35.85714286,24.57142857,6.087142857,5.425714286,0.728911762
-89.63331604,21.02732849,31036,2024,35,35,36.14285714,25,0.142857143,5.465714286,0.716162087
-89.63331604,21.02732849,31036,2024,36,61,36,24.64285714,6.96,4.511666667,0.716162087
-89.63331604,21.02732849,31036,2024,37,100,36.28571429,24.28571429,5.36,5.464,0.716162087
-89.63331604,21.02732849,31036,2024,38,32,35.85714286,24.57142857,6.087142857,5.425714286,0.716162087
-89.63373566,21.02740669,31036,2024,35,29,36.14285714,25,0.142857143,5.465714286,0.672546618
-89.63373566,21.02740669,31036,2024,38,4,35.85714286,24.57142857,6.087142857,5.425714286,0.672546618
-89.63373566,21.02740669,31036,2024,36,79,36,24.64285714,6.96,4.511666667,0.672546618
-89.63373566,21.02740669,31036,2024,37,29,36.28571429,24.28571429,5.36,5.464,0.672546618
-89.63580499,21.03198184,31036,2024,35,0,36.14285714,25,0.142857143,5.465714286,0.477929944
-89.63580499,21.03198184,31036,2024,38,7,35.85714286,24.57142857,6.087142857,5.425714286,0.477929944
-89.63580499,21.03198184,31036,2024,36,31,36,24.64285714,6.96,4.511666667,0.477929944
-89.63580499,21.03198184,31036,2024,37,25,36.28571429,24.28571429,5.36,5.464,0.477929944
-89.63643799,21.03205695,31036,2024,35,16,36.14285714,25,0.142857143,5.465714286,0.428465051
-89.63643799,21.03205695,31036,2024,38,22,35.85714286,24.57142857,6.087142857,5.425714286,0.428465051
-89.63643799,21.03205695,31036,2024,36,0,36,24.64285714,6.96,4.511666667,0.428465051
-89.63643799,21.03205695,31036,2024,37,30,36.28571429,24.28571429,5.36,5.464,0.428465051
-89.63581572,21.03094115,31036,2024,35,13,36.14285714,25,0.142857143,5.465714286,0.427490468
-89.63581572,21.03094115,31036,2024,38,0,35.85714286,24.57142857,6.087142857,5.425714286,0.427490468
-89.63581572,21.03094115,31036,2024,37,35,36.28571429,24.28571429,5.36,5.464,0.427490468
-89.63581572,21.03094115,31036,2024,36,19,36,24.64285714,6.96,4.511666667,0.427490468
